"date","type","likes_count_fb","comments_count_fb","shares_count_fb","sentiment","valence","post_link"
"2016-06-30","link",361,230,34,"positive",1,"https://www.facebook.com/77249349077/posts/10154385480454078"
"2016-06-30","video",4469,1179,2496,"negative",-2,"https://www.facebook.com/77249349077/posts/10154385672394078"
"2016-06-30","photo",1073,223,210,"positive",1,"https://www.facebook.com/77249349077/posts/10154386238709078"
"2016-06-30","link",883,666,417,"positive",1,"https://www.facebook.com/77249349077/posts/10154386380159078"
"2016-07-01","link",585,422,166,"positive",1,"https://www.facebook.com/77249349077/posts/10154388005869078"
"2016-07-01","link",2376,1043,639,"neutral",0,"https://www.facebook.com/77249349077/posts/10154388702184078"
"2016-07-01","link",835,240,118,"neutral",0,"https://www.facebook.com/77249349077/posts/10154388818964078"
"2016-07-01","photo",299,267,65,"positive",1,"https://www.facebook.com/77249349077/posts/10154388894564078"
"2016-07-02","video",3856,1982,3893,"neutral",0,"https://www.facebook.com/77249349077/posts/10154390503179078"
"2016-07-02","link",675,720,583,"negative",-1,"https://www.facebook.com/77249349077/posts/10154390753954078"
"2016-07-02","photo",783,233,84,"positive",1,"https://www.facebook.com/77249349077/posts/10154391064429078"
"2016-07-03","link",1596,765,725,"neutral",0,"https://www.facebook.com/77249349077/posts/10154393102889078"
"2016-07-04","link",433,356,75,"positive",2,"https://www.facebook.com/77249349077/posts/10154395579684078"
"2016-07-04","link",498,527,373,"negative",-1,"https://www.facebook.com/77249349077/posts/10154396160544078"
"2016-07-05","link",979,319,80,"positive",1,"https://www.facebook.com/77249349077/posts/10154397760469078"
"2016-07-05","link",1345,343,591,"positive",3,"https://www.facebook.com/77249349077/posts/10154397959804078"
"2016-07-05","photo",517,119,196,"positive",1,"https://www.facebook.com/77249349077/posts/10154398544939078"
"2016-07-05","video",827,245,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154398561414078"
"2016-07-05","photo",2388,589,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154398645839078"
"2016-07-05","photo",114,177,17,"positive",1,"https://www.facebook.com/77249349077/posts/10154398765584078"
"2016-07-05","link",103,126,70,"neutral",0,"https://www.facebook.com/77249349077/posts/10154398991674078"
"2016-07-06","link",809,263,88,"neutral",0,"https://www.facebook.com/77249349077/posts/10154400233394078"
"2016-07-06","link",499,119,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154400361219078"
"2016-07-06","photo",721,144,454,"neutral",0,"https://www.facebook.com/77249349077/posts/10154400361029078"
"2016-07-06","video",1106,161,354,"negative",-2,"https://www.facebook.com/77249349077/posts/10154400468534078"
"2016-07-06","video",1293,207,894,"neutral",0,"https://www.facebook.com/77249349077/posts/10154400529484078"
"2016-07-06","link",342,181,129,"negative",-2,"https://www.facebook.com/77249349077/posts/10154401042714078"
"2016-07-08","video",833,250,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154406173249078"
"2016-07-08","link",275,39,49,"neutral",0,"https://www.facebook.com/77249349077/posts/10154406435789078"
"2016-07-09","link",1965,704,419,"positive",3,"https://www.facebook.com/77249349077/posts/10154408460039078"
"2016-07-10","link",200,160,155,"neutral",0,"https://www.facebook.com/77249349077/posts/10154406642584078"
"2016-07-10","link",2211,624,375,"neutral",0,"https://www.facebook.com/77249349077/posts/10154411462424078"
"2016-07-10","photo",16819,985,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154411655049078"
"2016-07-11","link",2519,667,311,"neutral",0,"https://www.facebook.com/77249349077/posts/10154413614079078"
"2016-07-11","link",2102,619,356,"positive",1,"https://www.facebook.com/77249349077/posts/10154413865909078"
"2016-07-11","link",695,872,611,"neutral",0,"https://www.facebook.com/77249349077/posts/10154414073394078"
"2016-07-11","photo",328,231,59,"negative",-2,"https://www.facebook.com/77249349077/posts/10154414539399078"
"2016-07-11","photo",1610,903,1033,"positive",1,"https://www.facebook.com/77249349077/posts/10154414543609078"
"2016-07-12","link",886,480,415,"neutral",0,"https://www.facebook.com/77249349077/posts/10154416324594078"
"2016-07-13","photo",5856,1316,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154418368209078"
"2016-07-13","video",1960,1218,609,"neutral",0,"https://www.facebook.com/77249349077/posts/10154418639834078"
"2016-07-13","photo",1732,346,343,"positive",1,"https://www.facebook.com/77249349077/posts/10154418573529078"
"2016-07-13","photo",755,850,573,"neutral",0,"https://www.facebook.com/77249349077/posts/10154419402409078"
"2016-07-13","photo",245,26,28,"neutral",0,"https://www.facebook.com/77249349077/posts/10154419480924078"
"2016-07-13","photo",1025,230,108,"neutral",0,"https://www.facebook.com/77249349077/posts/10154419530804078"
"2016-07-13","video",1580,815,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154419954579078"
"2016-07-14","link",1759,775,214,"neutral",0,"https://www.facebook.com/77249349077/posts/10154421605694078"
"2016-07-14","photo",1872,1180,723,"positive",1,"https://www.facebook.com/77249349077/posts/10154421845089078"
"2016-07-14","link",699,752,312,"neutral",0,"https://www.facebook.com/77249349077/posts/10154422121869078"
"2016-07-14","video",534,670,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154422588134078"
"2016-07-15","link",2748,498,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154424298159078"
"2016-07-15","photo",676,330,110,"neutral",0,"https://www.facebook.com/77249349077/posts/10154424633884078"
"2016-07-15","photo",2042,820,1,"neutral",0,"https://www.facebook.com/77249349077/posts/10154425195084078"
"2016-07-15","link",246,143,29,"neutral",0,"https://www.facebook.com/77249349077/posts/10154425326599078"
"2016-07-15","video",2555,701,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154425549824078"
"2016-07-16","link",1034,755,181,"positive",1,"https://www.facebook.com/77249349077/posts/10154428086804078"
"2016-07-17","link",827,754,703,"neutral",0,"https://www.facebook.com/77249349077/posts/10154425195214078"
"2016-07-17","link",266,339,54,"negative",-1,"https://www.facebook.com/77249349077/posts/10154431599979078"
"2016-07-17","link",1273,1129,109,"neutral",0,"https://www.facebook.com/77249349077/posts/10154432013809078"
"2016-07-18","photo",1392,632,1237,"positive",2,"https://www.facebook.com/77249349077/posts/10154434300539078"
"2016-07-18","video",780,701,685,"negative",-1,"https://www.facebook.com/77249349077/posts/10154434510199078"
"2016-07-18","video",6029,1273,2118,"negative",-1,"https://www.facebook.com/77249349077/posts/10154434914829078"
"2016-07-18","photo",5578,1968,9061,"positive",2,"https://www.facebook.com/77249349077/posts/10154435065124078"
"2016-07-18","link",1360,1122,1386,"negative",-1,"https://www.facebook.com/77249349077/posts/10154435140359078"
"2016-07-19","link",895,707,252,"neutral",0,"https://www.facebook.com/77249349077/posts/10154436581489078"
"2016-07-19","photo",235,198,55,"positive",1,"https://www.facebook.com/77249349077/posts/10154436668919078"
"2016-07-19","link",2528,1180,299,"neutral",0,"https://www.facebook.com/77249349077/posts/10154437450374078"
"2016-07-20","photo",502,294,154,"positive",1,"https://www.facebook.com/77249349077/posts/10154439620624078"
"2016-07-20","link",721,458,179,"negative",-2,"https://www.facebook.com/77249349077/posts/10154439759734078"
"2016-07-20","link",681,510,71,"negative",-2,"https://www.facebook.com/77249349077/posts/10154440164809078"
"2016-07-21","photo",1010,220,293,"positive",1,"https://www.facebook.com/77249349077/posts/10154442500644078"
"2016-07-21","link",2557,1025,488,"positive",3,"https://www.facebook.com/77249349077/posts/10154442903224078"
"2016-07-21","photo",328,400,45,"positive",1,"https://www.facebook.com/77249349077/posts/10154443181529078"
"2016-07-22","photo",1736,694,1116,"neutral",0,"https://www.facebook.com/77249349077/posts/10154445599234078"
"2016-07-22","photo",1425,723,270,"neutral",0,"https://www.facebook.com/77249349077/posts/10154446187469078"
"2016-07-22","link",899,599,212,"neutral",0,"https://www.facebook.com/77249349077/posts/10154446244659078"
"2016-07-24","link",1227,1169,478,"positive",1,"https://www.facebook.com/77249349077/posts/10154446215034078"
"2016-07-25","link",544,622,155,"neutral",0,"https://www.facebook.com/77249349077/posts/10154453859399078"
"2016-07-25","photo",1084,898,480,"positive",1,"https://www.facebook.com/77249349077/posts/10154454240329078"
"2016-07-25","link",1143,813,187,"positive",1,"https://www.facebook.com/77249349077/posts/10154455017139078"
"2016-07-25","video",1032,701,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154455302074078"
"2016-07-26","photo",515,623,162,"positive",1,"https://www.facebook.com/77249349077/posts/10154457451664078"
"2016-07-27","photo",566,959,231,"positive",1,"https://www.facebook.com/77249349077/posts/10154459963274078"
"2016-07-28","photo",244,558,162,"neutral",0,"https://www.facebook.com/77249349077/posts/10154463223259078"
"2016-07-28","video",358,1061,1,"neutral",0,"https://www.facebook.com/77249349077/posts/10154463429679078"
"2016-07-29","photo",454,659,160,"positive",2,"https://www.facebook.com/77249349077/posts/10154466575459078"
"2016-07-30","photo",834,486,192,"positive",2,"https://www.facebook.com/77249349077/posts/10154469117129078"
"2016-07-30","link",285,367,54,"neutral",0,"https://www.facebook.com/77249349077/posts/10154468931479078"
"2016-08-01","photo",1262,700,357,"positive",1,"https://www.facebook.com/77249349077/posts/10154475472244078"
"2016-08-02","link",574,191,131,"positive",3,"https://www.facebook.com/77249349077/posts/10154478378604078"
"2016-08-02","photo",489,208,195,"neutral",0,"https://www.facebook.com/77249349077/posts/10154478375804078"
"2016-08-02","photo",332,392,153,"positive",1,"https://www.facebook.com/77249349077/posts/10154479401139078"
"2016-08-03","photo",976,421,383,"positive",1,"https://www.facebook.com/77249349077/posts/10154480936964078"
"2016-08-04","link",489,910,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154484530294078"
"2016-08-05","photo",2441,488,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154486820394078"
"2016-08-06","photo",267,578,94,"positive",1,"https://www.facebook.com/77249349077/posts/10154487646949078"
"2016-08-07","link",556,484,107,"neutral",0,"https://www.facebook.com/77249349077/posts/10154487630459078"
"2016-08-08","link",361,531,92,"negative",-3,"https://www.facebook.com/77249349077/posts/10154496093014078"
"2016-08-09","photo",1324,147,179,"neutral",0,"https://www.facebook.com/77249349077/posts/10154496467964078"
"2016-08-09","photo",1232,164,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154498832859078"
"2016-08-09","link",853,218,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154499026144078"
"2016-08-09","photo",1605,1338,434,"neutral",0,"https://www.facebook.com/77249349077/posts/10154499404339078"
"2016-08-10","photo",640,580,332,"neutral",0,"https://www.facebook.com/77249349077/posts/10154501812564078"
"2016-08-10","photo",585,241,137,"positive",1,"https://www.facebook.com/77249349077/posts/10154501864994078"
"2016-08-13","link",473,598,88,"neutral",0,"https://www.facebook.com/77249349077/posts/10154510221189078"
"2016-08-14","photo",717,470,151,"neutral",0,"https://www.facebook.com/77249349077/posts/10154513250699078"
"2016-08-15","link",902,209,133,"neutral",0,"https://www.facebook.com/77249349077/posts/10154516554329078"
"2016-08-15","link",546,590,337,"neutral",0,"https://www.facebook.com/77249349077/posts/10154517069869078"
"2016-08-16","photo",531,230,113,"positive",1,"https://www.facebook.com/77249349077/posts/10154519894674078"
"2016-08-17","photo",306,294,56,"neutral",0,"https://www.facebook.com/77249349077/posts/10154520037324078"
"2016-08-17","video",234,242,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154522233679078"
"2016-08-17","photo",673,373,205,"neutral",0,"https://www.facebook.com/77249349077/posts/10154522225409078"
"2016-08-17","link",150,146,56,"neutral",0,"https://www.facebook.com/77249349077/posts/10154522828134078"
"2016-08-17","photo",948,631,201,"positive",2,"https://www.facebook.com/77249349077/posts/10154522796909078"
"2016-08-18","photo",410,427,84,"positive",1,"https://www.facebook.com/77249349077/posts/10154525106804078"
"2016-08-18","link",463,839,92,"positive",1,"https://www.facebook.com/77249349077/posts/10154525497929078"
"2016-08-19","photo",425,37,1,"neutral",0,"https://www.facebook.com/77249349077/posts/10154528066349078"
"2016-08-19","photo",653,599,128,"positive",3,"https://www.facebook.com/77249349077/posts/10154528260034078"
"2016-08-20","photo",2908,745,349,"positive",3,"https://www.facebook.com/77249349077/posts/10154528411014078"
"2016-08-21","link",327,484,45,"positive",1,"https://www.facebook.com/77249349077/posts/10154528674039078"
"2016-08-22","link",406,357,77,"positive",1,"https://www.facebook.com/77249349077/posts/10154537324824078"
"2016-08-22","photo",774,128,114,"neutral",0,"https://www.facebook.com/77249349077/posts/10154537841984078"
"2016-08-22","link",615,597,777,"positive",1,"https://www.facebook.com/77249349077/posts/10154538450199078"
"2016-08-23","photo",346,469,229,"neutral",0,"https://www.facebook.com/77249349077/posts/10154540202649078"
"2016-08-23","link",390,91,61,"negative",-1,"https://www.facebook.com/77249349077/posts/10154540450724078"
"2016-08-23","video",1342,870,525,"neutral",0,"https://www.facebook.com/77249349077/posts/10154540879344078"
"2016-08-23","link",540,426,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154540981384078"
"2016-08-24","link",543,1257,169,"neutral",0,"https://www.facebook.com/77249349077/posts/10154543340154078"
"2016-08-24","photo",119,857,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10154544339929078"
"2016-08-25","link",342,519,37,"positive",1,"https://www.facebook.com/77249349077/posts/10154546760879078"
"2016-08-25","photo",1065,626,230,"neutral",0,"https://www.facebook.com/77249349077/posts/10154547222094078"
"2016-08-26","link",928,1023,161,"neutral",0,"https://www.facebook.com/77249349077/posts/10154549481404078"
"2016-08-27","link",494,1201,52,"positive",2,"https://www.facebook.com/77249349077/posts/10154550262614078"
"2016-08-29","link",317,564,56,"neutral",0,"https://www.facebook.com/77249349077/posts/10154560753184078"
"2016-08-30","photo",949,598,447,"positive",1,"https://www.facebook.com/77249349077/posts/10154562537714078"
"2016-08-31","link",386,358,37,"positive",1,"https://www.facebook.com/77249349077/posts/10154565689309078"
"2016-08-31","photo",337,686,113,"positive",1,"https://www.facebook.com/77249349077/posts/10154566733864078"
"2016-09-01","link",358,376,52,"positive",2,"https://www.facebook.com/77249349077/posts/10154569107079078"
"2016-09-01","link",713,687,165,"neutral",0,"https://www.facebook.com/77249349077/posts/10154569127034078"
"2016-09-02","video",3003,3707,1936,"neutral",0,"https://www.facebook.com/77249349077/posts/10154572424904078"
"2016-09-02","video",783,295,2,"neutral",0,"https://www.facebook.com/77249349077/posts/10154572453829078"
"2016-09-02","photo",3259,923,1150,"neutral",0,"https://www.facebook.com/77249349077/posts/10154572431479078"
"2016-09-02","link",844,379,1311,"positive",1,"https://www.facebook.com/77249349077/posts/10154572470789078"
